genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp820,NA,0.285606159184559,0.0108776554621641,black,-0.802022257369311,2.20171138477919,0.548212370679178,0.0596177787575435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp879,shock,0.169594301103292,0.0203659894585973,gold,-0.756442994400035,1.76320157103684,NA,NA,-1.10051730566102,-0.631572811339952,1.36244748519163,1.93380999892063,0.606245723313307,0.0936465024706722,0.80471895621705,0.139596907306055,0.19959169490053,0.0161108200290187,0.0241476360610188,0.249605686616895
dgrp879,noShock,0.31863000608114,0.00818247502599034,darkgray,-0.920323615032181,2.08049185395968,NA,NA,-0.832297485312073,-1.06247584362297,2.11864924706995,2.11864924706995,0.752652127577068,0.0354911783063239,0.743681488403087,0.334480062548866,0.302779949613413,0.00950824498476746,0.00690282980471941,0.337191091144418
dgrp879,NA,0.244112153592216,0.0196793235665542,black,-0.592223284717926,2.0990630664219,0.557566164633425,0.273512942157529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp105,shock,0.290351105331599,0.0136328458916133,gold,-0.802307036522629,2.00841805248967,NA,NA,-0.909570081848497,-0.851273681536935,1.87116041423181,1.96009513512456,0.170906260036276,0.109290031582462,0.706991474368337,0.329602452164221,0.256006176853056,0.0144096144503764,0.0111723334674871,0.085002872071529
dgrp105,noShock,0.328179453836151,0.00984696161729555,darkgray,-0.827407691054005,1.95759347584955,NA,NA,-0.856555777199168,-1.04400303810813,1.84139037484597,1.93380999892063,2.06526493220479,0.1308428376015,0.811641103121246,0.290229735587343,0.366129172084959,0.00950852565200485,0.00780264959418471,0.0361992875561926
dgrp105,NA,0.309265279583875,0.0119047318138489,black,-0.804263263356667,2.01545172722329,0.558878081710302,0.0279759135474279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp859,shock,0.201380178673548,0.0158975485944481,gold,-0.714638404764128,2.08874543934893,NA,NA,-0.816243770719443,-0.6530781378048,1.63263092715435,1.99134641341099,1.30345674691652,0.0205147895571227,0.620686852632802,0.201310496950824,0.201435924051728,0.0116512376491185,0.0203694674596878,0.997950630549252
dgrp859,noShock,0.320773322953159,0.00361263912273066,darkgray,-1.36497153601525,1.93440683443174,NA,NA,-1.81629055730912,-1.19407833205377,1.77213938843753,1.86198610816871,1.08386603078154,0.16591357532344,0.534382230897268,0.340460434855141,0.303547100038926,0.00161962214201682,0.00490249395787604,0.093315107895328
dgrp859,NA,0.264218675662817,0.0128691055879177,black,-0.787639258788331,2.06492728666161,0.787392711312203,0.27705808133045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp303,shock,0.146618738404453,0.0236717733702428,gold,-0.752223094522915,1.61458386620269,NA,NA,-0.664226012515821,-0.877158653377269,1.43068533608729,1.63079910458564,1.47330643363021,0.0219561457031509,0.639031859650177,0.151224489795918,0.142012987012987,0.0283107741979727,0.0208079887644823,0.874139046481168
dgrp303,noShock,0.289305866547246,0.014629113890396,darkgray,-0.722337012945907,1.9913357814683,NA,NA,-0.637777248228904,-0.877437368827789,1.93380999892063,1.97018144002608,2.54759982962447,0.0552514728100451,0.916290731874156,0.284242424242424,0.294730983302412,0.0182251588238601,0.0118204878609331,0.815485605215229
dgrp303,NA,0.219213943950786,0.0239069340897361,black,-0.56281103660298,2.10396659658595,0.663947635415414,0.155822668875199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp321,shock,0.204914335285188,0.0167212391702868,gold,-0.716646133290231,2.11634186476855,NA,NA,-0.664103603441101,-0.774923112644634,1.84139037484597,1.89892678933633,4.05728904516504,0.0211015864104378,0.89794572485678,0.232487529819996,0.17734114075038,0.01724041458061,0.0157672642931533,0.242838615786024
dgrp321,noShock,0.27874213836478,0.012621430651074,darkgray,-0.739572888578327,2.21397308895711,NA,NA,-0.80298969006669,-0.644606957788309,2.07944154167984,2.24297322643815,0.21304219765545,0.0173895327475033,0.170818736937755,0.270583929733247,0.288065805372247,0.0110812086652565,0.0151939558678895,0.670688129655561
dgrp321,NA,0.241828236824984,0.0158083998717432,black,-0.700402704857204,2.18572188889329,0.382328214789679,0.0332858380423667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp304,shock,0.231214374225527,0.0196912715889537,gold,-0.651156963103497,2.11827928135648,NA,NA,-0.659038364278523,-0.599639798531937,1.94591014905531,1.98133251472398,2.0512807050698,0.011649757636864,0.482057416520813,0.201938396176314,0.256830855018587,0.0194909346552497,0.0196777533119693,0.285112393234294
dgrp304,noShock,0.301193721602644,0.015272961682841,darkgray,-0.783189029625787,1.83200118898088,NA,NA,-1.19623472888983,-0.505135306514197,1.80951425584928,1.96009513512456,0.381083957110217,0.112067014837412,0.984250346592314,0.286988847583643,0.313622986369269,0.00515672311086968,0.0247054536104214,0.555929399492099
dgrp304,NA,0.266204047914085,0.0184308373012195,black,-0.651497800466291,1.89528264009689,1.31917101679998,0.0809292584051282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp309,shock,0.24401455026455,0.0138415066464272,gold,-0.723050095227457,1.89624944132146,NA,NA,-0.71348227966829,-0.811511124605303,1.808045719584,2.00755630743784,2.23493169270034,0.0581268832909649,0.620686852632802,0.22669425843254,0.263809169501134,0.0171080952839216,0.0103459081562408,0.388673474513725
dgrp309,noShock,0.299359292328042,0.00366324679670486,darkgray,-1.36524046822221,2.04888282790134,NA,NA,-1.40050723365567,-1.49715564071994,1.98133251472398,1.90853528164356,2.01832319877536,0.140328210102992,0.70006932746414,0.322901165674603,0.272454294217687,0.00341745384436085,0.00276696366937883,0.0227544625619536
dgrp309,NA,0.271686921296296,0.00938277045698215,black,-0.905927475735789,1.86681094353787,0.684497926121784,0.16348351181568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp362,shock,0.105217539814696,0.00916449942592836,gold,-1.18889910292067,1.88492283886844,NA,NA,-1.2972903310837,-1.04625196491419,1.89892678933633,1.67920433160271,1.87257348167838,0.0227923420596599,0.80471895621705,0.097647410443619,0.112787669185773,0.00697382474642765,0.0118869807957921,0.664926640130652
dgrp362,noShock,0.336986275374901,0.00997380334188898,darkgray,-0.830729945650685,2.15011103066999,NA,NA,-0.675195164687121,-1.00920251662831,2.09814738913507,2.00755630743784,2.1752427095864,0.0611832576704512,0.534382230897268,0.350228099043265,0.324690296254277,0.013580367369378,0.00707371587678907,0.506750136462964
dgrp362,NA,0.215002730343214,0.023007725250035,black,-0.595959256168572,2.12130849507814,0.297877202826113,0.479905665488512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp386,shock,0.269393217078576,0.0135002894954509,gold,-0.82231578247297,1.76507558862543,NA,NA,-1.14420245117522,-0.529006674769121,2.10067892127926,1.72982013037992,2.40694406973734,0.0968652192499586,0.673011667009257,0.256068874670681,0.284621036973314,0.00513551473755727,0.0237222041317401,0.50191699887636
dgrp386,noShock,0.312256931376239,0.0162616433554804,darkgray,-0.665283592419998,1.97063062509287,NA,NA,-0.712743744205402,-0.658337315095373,1.89892678933633,1.93380999892063,0.3313208866384,0.0378058399023408,0.943348392329039,0.312031112783841,0.312482749968636,0.0159295459554155,0.0177551774365724,0.992261240334685
dgrp386,NA,0.290825074227408,0.0150958563174217,black,-0.718909550101752,1.93654690592341,0.299874224921219,0.0461297224683237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp59,shock,0.185043636514042,0.0113419629998703,gold,-0.932202882409572,2.0168404371302,NA,NA,-0.977634619752484,-0.875500794861873,1.84074872856928,1.94591014905531,0.833064974085704,0.0150702436010181,0.534382230897268,0.168941556024321,0.203446014216581,0.0111810772152965,0.011716251673672,0.375990434972283
dgrp59,noShock,0.328411299995864,0.0215848485367721,darkgray,-0.548724139296598,2.08720369180991,NA,NA,-0.865439052368943,-0.40854437276277,1.70947277658421,1.99134641341099,3.38249250143531,0.0985717578434461,0.759316288744791,0.313562476734086,0.343260123257642,0.0205752288639845,0.0236637697787731,0.579868261249026
dgrp59,NA,0.256727468254953,0.0214100311617997,black,-0.576394854396223,1.9782078831716,0.126324833473253,0.168196911996755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp390,shock,0.245464739596312,0.0106970226906397,gold,-0.887026753925773,2.07206946931915,NA,NA,-0.928162739445469,-0.853309808473354,1.89892678933633,1.99134641341099,0.945343578103479,0.010320916410162,0.561439891352152,0.249439322202841,0.241490156989783,0.00998042139629452,0.012143845662396,0.833289329881824
dgrp390,noShock,0.256124491952877,0.0144082924337592,darkgray,-0.827275622295847,1.89140368771177,NA,NA,-0.74376530296932,-0.926353223300027,1.78680833998457,1.5857708352081,2.45746890063386,0.0538899783359892,0.759316288744791,0.2477105656616,0.266480093542142,0.013318279829693,0.0167609319928434,0.675381273070668
dgrp390,NA,0.250704278890217,0.0123331277916185,black,-0.844720413582827,1.93037888065431,1.80341936299105,0.0369825194877329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp405,shock,0.182763923524522,0.021778446526359,gold,-0.674184403773454,2.00557723367652,NA,NA,-0.611652379615536,-0.698410354066151,1.86621602358595,1.77101636878359,1.94853710776559,0.0102647629581996,0.70006932746414,0.193685429283933,0.173207605985037,0.0231823678075645,0.0218048724303124,0.704561786228106
dgrp405,noShock,0.29546965918537,0.01678438838553,darkgray,-0.663642111010997,2.06020943035437,NA,NA,-0.728647229868677,-0.569178636245364,1.96009513512456,1.94591014905531,0.80036196510042,0.0122514584752573,0.75931628874479,0.283042394014963,0.30967224795155,0.0141598373144446,0.020696517181738,0.574342483463928
dgrp405,NA,0.239116791354946,0.0221840839865691,black,-0.554989536534282,2.12002980801829,1.24333570368439,0.111787741035816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp437,shock,0.277735100978813,0.0116273862031052,gold,-0.865270371796647,1.75444075063807,NA,NA,-1.14611957831709,-0.683267012937964,2.06920246582036,1.808045719584,0.815764746835006,0.0687085141591198,0.475135269616617,0.274457050816858,0.280603394870524,0.00577935511947389,0.0174520340666135,0.876226933175097
