genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp100,shock,0.0171928610433518,0.111265881090791,gold,0.39454033874962,2.05559466575157,NA,NA,0.037285930021582,0.628831582399926,2.11864924706995,1.99134641341099,2.65225661646266,0.111043048242279,0.534382230897268,0.0114854181893776,0.0229003038973259,0.054665977615692,0.175743544135378,0.92533348300104
dgrp100,noShock,0.0253629015844072,0.120878889539615,darkgray,0.338687948224835,1.99612464881208,NA,NA,0.173174314737948,0.391556126544796,1.76719499779167,1.99279814410984,3.82987948375472,0.0836925597071795,0.647744513087686,0.0504263245064562,0.00343240652761437,0.130004362799479,0.119929432138711,0.711872120775106
dgrp100,NA,0.0212778813138795,0.114122026978278,black,0.374326191998835,1.99213013884822,0.0856723943135819,0.0132688138766339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp208,shock,0.227786282997282,0.138408817776728,gold,0.307127356373345,1.97530097795582,NA,NA,0.294722908963856,0.311025970646464,1.88487133357816,1.80650716526167,2.57941785622774,0.0380380691138823,0.620686852632802,0.192172543719271,0.258651523704892,0.122791927213437,0.159482614830117,0.637237938792278
dgrp208,noShock,-0.0387732379793138,0.0835601866840394,darkgray,0.104022725749079,1.84713541147163,NA,NA,0.150974543870796,0.00661097413569059,1.78680833998457,1.8288411561742,2.44743599696799,0.0520775173356002,0.568362038256347,-0.086500908417601,0.0157726710930144,0.10379006996631,0.0606379914756666,0.333654603646063
dgrp208,NA,0.0899106686990427,0.126128791393968,black,0.258749611590163,1.70432489690204,3.72241512450143,0.115236326681324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp373,shock,-0.089880522269325,0.0411530042460447,gold,-0.115241852252366,2.12386084718385,NA,NA,-0.303390844677946,0.0396361528668185,1.99279814410984,2.04493117484959,0.169720498870453,0.0519694258811942,0.561439891352152,-0.118717542055942,-0.0569239282274775,0.0274426334332349,0.0579451171540188,0.405211177931486
dgrp373,noShock,-0.00952323761064704,0.0322048183743374,darkgray,-0.243162578871488,2.11924608258106,NA,NA,-0.344819231814173,-0.128314487838408,1.92306578432415,1.97018144002608,1.53259186051521,0.0291364732368116,0.448077609161734,0.00970559531650519,-0.0314990466702496,0.0249408034401115,0.0420885081868252,0.530392726618428
dgrp373,NA,-0.049701879939986,0.0376989195585901,black,-0.184144889627979,2.11344717004449,0.131863387471273,0.0264272336114785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp91,shock,-0.241345127950306,0.12573896078512,gold,0.441669779597167,2.08720369180991,NA,NA,0.354885946959702,0.0747595518124292,1.99134641341099,1.61705315250955,3.1598116150987,0.162334573572864,0.811641103121246,-0.369938399591486,-0.112751856309127,0.101528687739012,0.123495810648632,0.0470004809022288
dgrp91,noShock,-0.00456121472333238,0.0735665078987192,darkgray,0.0830091035389237,1.9773424629431,NA,NA,-0.211036409969422,0.265844422835498,2.08376603748565,1.99134641341099,3.15468087902296,0.141331337322118,0.613764705728607,-0.111870295261834,0.10274786581517,0.0349557195749329,0.092756535145231,0.0302355697239053
dgrp91,NA,-0.122953171336819,0.112217930767416,black,0.329740521638412,1.90224891911672,1.63965262910496,0.103177533909609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp195,shock,0.265167300735882,0.267758476721936,gold,0.505594896757398,1.97228865716949,NA,NA,1.05662649278733,-0.269974474442214,2.02622962299529,1.90853528164356,1.23364017784225,0.372387994362786,0.752394141840595,0.45510471671284,0.0616629264748553,0.427049522834157,0.0305849441468261,0.0407499318296878
dgrp195,noShock,-0.167592781637839,0.211036333199529,darkgray,0.690973616585712,2.08988103982477,NA,NA,0.761810796236524,0.534936250405406,2.06920246582036,1.84074872856928,2.97362148074612,0.0500444176210626,0.343427980408824,-0.212443459479392,-0.12834843852648,0.236574244360779,0.199452294959765,0.616925045296333
dgrp195,NA,0.0451198012238205,0.282394766507495,black,0.724947747496556,2.0106858490984,0.504400965737374,0.14621037721128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp228,shock,0.16892802089316,0.229390273597079,gold,0.452110148485553,1.59199630764195,NA,NA,0.847402792644467,-0.0914491545481895,1.80650716526167,1.93380999892063,2.17338896103364,0.156118104049682,0.527460083993072,0.193664310021752,0.144191731764567,0.421898520775427,0.0519558659616934,0.777266113607412
dgrp228,noShock,0.0596609835489358,0.0632706378489726,darkgray,0.114165590162896,2.08376603748565,NA,NA,0.00319368086504254,0.15277366604467,1.93380999892063,1.93380999892063,2.7254974357072,0.05821797504078,0.916290731874155,0.0157583205628035,0.103563646535068,0.057711869142032,0.0692185010795387,0.339080583688904
dgrp228,NA,0.114294502221048,0.146885690062462,black,0.312311320039718,1.48309814629438,0.603819859861089,0.0565294157215067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp595,shock,0.149223070619226,0.0760036599380207,gold,0.147157143142882,2.07818447165828,NA,NA,0.22640548986009,0.0796140012790195,1.93380999892063,1.67920433160271,3.35084672962531,0.019973934065949,0.725336481385711,0.157291471232941,0.14115467000551,0.0808092135431925,0.0764874411388575,0.872645542226226
dgrp595,noShock,0.0420710095716435,0.121508579601282,darkgray,0.332069786580445,1.81746380200123,NA,NA,0.084561535422089,0.450651584713526,1.84139037484597,1.80650716526167,0.0575364144903562,0.071268683945452,1.17520459708076,0.11037133176305,-0.0262293126197634,0.0850930359679837,0.156607020324422,0.283182229092401
dgrp595,NA,0.0956470400954347,0.100001328973575,black,0.287468360477252,1.91566411830779,1.9563503524887,0.0756360038957449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp705,shock,0.142898582362007,0.230815642604573,gold,0.68562900619036,2.17541474645417,NA,NA,0.918118399417808,0.468271072668814,2.03175921856927,1.99134641341099,0.780149083648633,0.0725643089445945,0.422810455240163,0.140051183997618,0.145366327611143,0.311315626059395,0.178288435093195,0.976708415128598
dgrp705,noShock,0.111738861350788,0.0804659866304961,darkgray,-0.0667883886502107,1.57986256062385,NA,NA,-0.147576054678072,-0.0356558359628873,1.23069910365772,1.73265872019921,1.28977469966672,0.06765364537343,0.561439891352151,0.146813186354317,0.0658724363461727,0.105469336518306,0.0498118509225529,0.438661373806488
dgrp705,NA,0.126781485287238,0.150519257571263,black,0.391773565800108,1.9067510719206,2.95244504166444,0.157968571042072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp75,shock,0.147574675461589,0.1223499033402,gold,0.36381177055239,1.86420705055032,NA,NA,0.623059287556688,0.0612333006792478,1.97018144002608,1.78680833998457,4.82600206329895,0.0843489040004233,0.950270539233235,0.126200304203117,0.166277250312751,0.203429509465872,0.0594380600305808,0.754219411443546
dgrp75,noShock,-0.110501736252702,0.0894059452148361,darkgray,0.255624417213865,2.07013205273122,NA,NA,0.421941345323949,-0.0661414893888517,2.06797591229398,1.84688912326104,2.31300976452506,0.0821672704891229,0.422810455240162,-0.116254383180356,-0.103927282621097,0.129100385368364,0.0503947704146337,0.910306001917985
dgrp75,NA,0.0185364696044434,0.121016459700778,black,0.397077249986114,2.00390635276881,0.30657329551995,0.101289498179266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp820,shock,-0.192776759570021,0.167813091809242,gold,0.533014328243296,1.86844803530086,NA,NA,0.435517854968733,0.580833525725393,2.00755630743784,1.54197643276282,2.1040089142037,0.0504901727704483,0.725336481385712,-0.211045927915775,-0.176791237267486,0.140339213152914,0.202227241702595,0.819263973876124
dgrp820,noShock,-0.00161630455621687,0.160883298167485,darkgray,0.352688568854677,1.8132190031119,NA,NA,0.393731335842023,0.236383292282167,1.76700919107457,1.76700919107457,1.88042568405547,0.0635413836913867,0.845620910480325,-0.037473185974648,0.0342405768622143,0.223040861852243,0.107462293041,0.624388049698767
dgrp820,NA,-0.0971965320631188,0.170853052588836,black,0.512465597181744,1.90094594132341,0.824882027310552,0.0648438795247133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp879,shock,0.241111248602586,0.106431871393614,gold,0.283058452474086,1.8109116208105,NA,NA,0.446611170724063,0.0611692247549065,1.76700919107457,2.11864924706995,1.17753300281699,0.0556270683072255,0.534382230897268,0.308195945288889,0.174026551916282,0.153247344350965,0.0575750538297493,0.260044972332194
dgrp879,noShock,0.0525379814941995,0.0881644435739233,darkgray,0.260114939281516,2.04426806329855,NA,NA,0.135070024898287,0.406363752899677,1.86404357975203,1.70947277658421,2.42014242597447,0.0373081168060562,0.759316288744791,0.0250561774891219,0.0800197854992772,0.0662974243153766,0.11471053119195,0.61219481395986
dgrp879,NA,0.146824615048393,0.10468968288267,black,0.296212288142985,1.90251544123505,3.48181767873634,0.0635809929304317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp105,shock,-0.0578756181377627,0.122417496854954,gold,0.0719027142837418,1.71983257781267,NA,NA,0.0840157037013518,0.00644538726069338,1.63079910458564,1.48803604417812,0.0507376041001285,0.0763798101526398,1.27985422583367,-0.111070344650813,-0.0113302324388435,0.115025749020916,0.132032906642721,0.436007155799759
dgrp105,noShock,-0.0602567281900441,0.0534315348363904,darkgray,-0.0081159953484549,2.18289749941054,NA,NA,0.178592869256301,-0.344766941250195,2.11864924706995,1.80650716526167,2.55198479001091,0.103375924305975,0.811641103121246,-0.0427320488547199,-0.0777814075253682,0.0735373152126114,0.0364841904074702,0.677957330879356
dgrp105,NA,-0.0590661731639034,0.0864357112597495,black,0.0749819363407316,1.72206441544171,1.12156022506231,0.0596405925223137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp859,shock,0.231427055049801,0.578203284649404,gold,0.769028659792299,1.73341627498641,NA,NA,1.04580982912303,0.475008695308006,1.81430751960713,1.37929225447268,2.96226712708449,0.144816740334977,0.576884494695814,0.159661528755935,0.288839476084893,0.548942011735343,0.634548356520588,0.660926625018084
dgrp859,noShock,-0.177819455564489,0.178796432407379,darkgray,0.385492242387971,1.65530928871318,NA,NA,0.0351853858418652,0.580110524686739,2.10657733323212,1.66313559161417,3.88488721387587,0.105964246303053,0.561439891352152,-0.185912149219236,-0.170738348616584,0.0549631651559107,0.297923749060612,0.921887080711659
