genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp195,NA,0.311162913246718,0.0642016173887617,black,-0.21019562244122,2.02027193818318,0.37116379267879,0.016603734234941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp228,shock,0.354320293006639,0.0674308173988294,gold,-0.169791176525544,1.95424561772933,NA,NA,-0.182209023087743,-0.208721577091921,2.06111283257959,1.72982013037992,1.7578742374717,0.0276163603049927,0.613764705728606,0.337757790884726,0.372065830994402,0.0486720715393751,0.0921638831391727,0.722191904306981
dgrp228,noShock,0.39973429299247,0.101762934947865,darkgray,-0.0685945634951302,2.00938485371424,NA,NA,-0.0786581554178329,-0.0497498942343455,1.96869320850494,1.99134641341099,0.122925031357805,0.00159774310459293,0.759316288744791,0.377972172754781,0.421496413230159,0.108017235140473,0.101762580371734,0.708663426983627
dgrp228,NA,0.377412157406214,0.0839586228381249,black,-0.120820845381712,2.07496033474187,0.659527902183941,0.00760940403342758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp595,shock,0.298485191349036,0.0518229886612113,gold,-0.238889861840116,2.05790204805297,NA,NA,-0.189188475661067,-0.262199298654873,1.93380999892063,1.99134641341099,0.717768917992765,0.00555914957217118,0.673011667009257,0.287897943145083,0.309072439552989,0.0603303173347877,0.0467771095537241,0.798930557002477
dgrp595,noShock,0.315316115486394,0.0386541621020718,darkgray,-0.27422417145765,2.09278525763728,NA,NA,-0.203440667157013,-0.362311274894537,1.84139037484597,2.08376603748565,1.9211925634901,0.0189811451227925,0.561439891352152,0.350576808812103,0.280055422160685,0.0435155418221871,0.0338895443310836,0.325941827147048
dgrp595,NA,0.306900653417715,0.0445438402075419,black,-0.248347563217629,2.16697314004892,0.807128225991442,0.0142711804317145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp705,shock,0.338835435106443,0.0911911234162543,gold,-0.173546482007118,2.00819577405688,NA,NA,-0.0946747605402399,-0.209619288933682,1.95125950414396,1.80650716526167,1.50675727159394,0.00711836096644558,0.561439891352152,0.372021065912469,0.310074555074555,0.115734357247217,0.0747588216266582,0.588265748761065
dgrp705,noShock,0.418308675451533,0.0942654268828976,darkgray,-0.0885451286798096,1.89951129810014,NA,NA,-0.0803689164264903,-0.0973413548252307,1.80901028426687,1.89378823239114,0.262698080032706,0.0071232335932897,0.811641103121246,0.41213492389963,0.427849927849928,0.0905554359111586,0.109463020224925,0.89476622842262
dgrp705,NA,0.378572055278988,0.0926500145656432,black,-0.120582329432512,2.03073197247481,0.703100241553424,0.0112431900348078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp75,shock,0.289086405968759,0.0437008879480821,gold,-0.296251320867802,2.07013205273122,NA,NA,-0.461386318104962,-0.225025793618791,1.84688912326104,1.99279814410984,2.30352377202102,0.0365138251149629,0.475135269616617,0.239769380945852,0.332238802863803,0.0405647408291681,0.0450759789727371,0.22678039827709
dgrp75,noShock,0.269520844079668,0.0726099067611031,darkgray,-0.287846104352685,1.8038298172468,NA,NA,-0.340020634490325,-0.233244768338641,1.84074872856928,1.4750763110547,2.30890557486773,0.0144986487305458,0.725336481385712,0.284620230668025,0.252264402264402,0.060674106840002,0.0913660648375933,0.742829350689542
dgrp75,NA,0.279303625024213,0.0572670375380832,black,-0.275426821646436,1.87588349134275,1.40645251997654,0.0257301989880022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp820,shock,0.255921504588553,0.0376221408300866,gold,-0.379253404987239,2.15643667446676,NA,NA,-0.218260195396195,-0.557848641226312,1.83378554682005,2.10067892127926,1.1212408981933,0.0641946749448228,0.568362038256347,0.293407343174424,0.223121395825915,0.053570311418602,0.0238494565433619,0.322090622992154
dgrp820,noShock,0.314867808207475,0.085538510134963,darkgray,-0.273339837263769,1.89672941300269,NA,NA,-0.404330560511944,-0.218421958000999,1.77213938843753,1.78385396035562,0.921193806706733,0.0413626532427294,0.482057416520813,0.318183513724311,0.311773149725095,0.061460363434304,0.113985427915938,0.952967201895235
dgrp820,NA,0.284895111452091,0.0609889134252565,black,-0.315360054531003,1.91398065222689,0.999268589986766,0.0336708248647727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp879,shock,0.284369934775614,0.0391405992831871,gold,-0.315883145346263,2.07961233978434,NA,NA,-0.211155069866915,-0.467590541298531,1.89431202473353,1.77213938843753,2.37303729346364,0.0395683757223679,0.534382230897267,0.316653150770798,0.249780774780775,0.0494457141682834,0.0285626116307935,0.363040995329352
dgrp879,noShock,0.330464372229078,0.0791558638131076,darkgray,-0.283928541907301,1.85846201392466,NA,NA,-0.111191880593916,-0.518594326253968,1.67920433160271,1.89892678933633,0.339173089015492,0.0822618438100886,0.725336481385711,0.431200694730106,0.22972804972805,0.113383684562984,0.0288367333262438,0.0498644970928892
dgrp879,NA,0.307807784328223,0.0590135708745949,black,-0.264634359064251,1.91803085672806,1.22039611173433,0.0284428353922193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp105,shock,0.30134773150253,0.0590263644174606,gold,-0.222309134098774,1.89334522350896,NA,NA,-0.144692988289564,-0.368038256623531,1.97018144002608,1.6843729712136,3.45400960375956,0.0559943517393364,0.639031859650177,0.318751006720932,0.286119865686429,0.0642198167093797,0.0579304339127218,0.713614882640688
