genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp100,shock,0.697569878817464,0.0071020498725717,gold,-1.00897130840141,2.23141469374926,NA,NA,-0.854113068612495,-1.19036143663191,1.95646320382669,2.06111283257959,0.474328125051547,0.0630917058791141,0.422810455240163,0.685861735760688,0.709278021874239,0.00940828408167157,0.00500936076757427,0.446686233865375
dgrp100,noShock,0.663706921275582,0.00356255597823074,darkgray,-1.35203364142197,2.0168404371302,NA,NA,-1.29221953854545,-1.47588593664456,1.90853528164356,2.01403552370927,1.5717799049134,0.0476322776009233,0.666089520105061,0.668681847925543,0.659353860456866,0.00470543009315367,0.00276625649396105,0.669348810625215
dgrp100,NA,0.680638400046523,0.00553345878094101,black,-1.17015714826093,2.19056335374927,1.01264922438886,0.0527645935918772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp208,shock,0.651168573893704,0.00783159481400027,gold,-1.07684202046402,1.96115745648267,NA,NA,-0.949170359453116,-1.16844283062396,1.48445753581749,1.80650716526167,3.28790557714898,0.0905847960556276,0.534382230897267,0.624963039487361,0.673880037045869,0.0085334960699425,0.00659903273751637,0.144641226865276
dgrp208,noShock,0.62973004100918,0.00291343947729006,darkgray,-1.520613421833,2.00841805248967,NA,NA,-1.41209493898649,-1.68144825975086,1.97700617290886,1.97018144002608,1.5219731707155,0.0524482850457315,0.534382230897268,0.631115883889615,0.628146220574396,0.00359316271243966,0.00234818895127797,0.880498274285082
dgrp208,NA,0.640079677574123,0.00530875851815143,black,-1.26569321560285,1.97629513245204,0.594377350870897,0.0750725577892207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp373,shock,0.661320751298661,0.00871654591388135,gold,-0.902444417388073,2.22299230910874,NA,NA,-0.862174980085932,-0.890329948827282,1.98133251472398,2.00755630743784,2.70290505359003,0.00827927459096334,0.620686852632802,0.653663727809345,0.670071635286451,0.00934461721617095,0.00850772319481473,0.631067723405337
dgrp373,noShock,0.636655482900907,0.00673148287911472,darkgray,-1.02759061903668,2.18423808048736,NA,NA,-0.883355092063128,-1.17752258287182,2.25272833681982,2.00755630743784,1.05498408213632,0.0379361218215059,0.25712335867329,0.63340281495889,0.640372817691784,0.00888148482307429,0.00474061488285321,0.816433023534495
dgrp373,NA,0.648988117099784,0.00774777062667601,black,-0.978616987927703,2.18692370887406,0.220700457919331,0.0159971776057203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp91,shock,0.624410620961959,0.00417710090922982,gold,-1.26220145377303,2.05499783024047,NA,NA,-1.12526222180051,-1.39930354292006,2.02622962299529,1.70947277658421,1.28640996542042,0.0405952861692874,0.811641103121246,0.617203979041155,0.631617262882762,0.00524801328468322,0.0032932621249185,0.541371978643728
