genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp584,noShock,0.290350889658807,0.0781971437776036,darkgray,-0.207436106995661,1.75939395099912,NA,NA,-0.490886801361358,-0.0257862908893528,1.98673164880819,1.63970635741561,2.2957980209185,0.0977180459797912,0.811641103121246,0.240261297864873,0.340440481452741,0.034438770658039,0.122164668868248,0.326544100036356
dgrp584,NA,0.357296419341299,0.118987437792678,black,0.0900030827542303,1.9441951909933,0.508890812484096,0.0714861244090963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp26,shock,0.378461571579125,0.075668125326846,gold,0.0135340867434862,2.01376604651246,NA,NA,-0.0123542781534035,0.0589743424670795,1.74786809746676,1.89431202473353,0.782688771507738,0.00938354645904071,0.534382230897268,0.399967355832413,0.358389506276056,0.063501400479363,0.0914765002320088,0.684199439947122
dgrp26,noShock,0.318346197226335,0.0727372829378948,darkgray,-0.131334906299,1.8032329817357,NA,NA,-0.377005866628442,-0.0615392191882974,1.93380999892063,1.62166791711235,2.88330567664931,0.124776249433413,0.231856204751719,0.301623531551262,0.335068862901407,0.0324676983676026,0.117603142973865,0.734146048324069
dgrp26,NA,0.347894432077706,0.0738168587989184,black,-0.0505570568168384,1.99742124989932,0.495630451542852,0.0165369691563201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp385,shock,0.745010499601102,0.20924103331156,gold,0.572558378553682,1.99271864381799,NA,NA,0.460075815769143,0.656273692406722,2.09814738913507,1.89036277533887,1.55822663605494,0.0268916586257362,0.725336481385711,0.734748269747531,0.753348561357128,0.164757900124692,0.258611512343029,0.913281585134925
dgrp385,noShock,0.337272857759788,0.101519234625518,darkgray,-0.0746925132230156,1.65484057990636,NA,NA,-0.474224553166757,0.109644657169777,1.63970635741561,1.70947277658421,0.300815479355255,0.126439353681251,0.916290731874155,0.214990119466057,0.459555596053519,0.0453987291683268,0.13284882523179,0.0355452616675301
dgrp385,NA,0.537686274936027,0.194039475176684,black,0.417811350755601,2.000718691282,1.70960277821093,0.168137779176339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp395,shock,0.852336961600499,0.236027730413656,gold,0.653503816278825,2.23953310015962,NA,NA,0.563447932704666,0.744591788833778,2.10657733323212,2.14395220064387,1.45360185401102,0.0214388131986519,0.277258872223979,0.87425640881949,0.830417514381507,0.173591843449148,0.315584755051613,0.81130638432166
dgrp395,noShock,0.252190804981921,0.0477938504977086,darkgray,-0.282091651677825,1.86464041526313,NA,NA,-0.626902695896454,-0.165504208241827,1.50927342377754,1.87116041423181,1.13183726989216,0.113966059402199,0.482057416520813,0.179705505152487,0.335031147644132,0.0368780718949563,0.0502084133641464,0.0522067958505163
dgrp395,NA,0.541916535763304,0.227633401748437,black,0.468388522953876,2.02453218344943,2.07811051451793,0.310617937053862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp517,shock,0.433396550844079,0.0914875369667769,gold,0.0917462580533817,1.84005360790794,NA,NA,-0.0432845435976107,0.190309960325294,1.80650716526167,1.67920433160271,2.13065354907224,0.0374701438086631,0.759316288744791,0.384417170041474,0.482375931646683,0.0763497007309417,0.108019526392082,0.375112624761944
dgrp517,noShock,0.565645299508504,0.212585482945257,darkgray,0.464756560183551,2.05559466575157,NA,NA,-0.0647061770635071,0.621136386322918,1.69143433628096,1.80189240065887,0.926917707047944,0.218568150756196,0.534382230897268,0.337610022286305,0.793680576730702,0.0765736753115326,0.25235320866549,0.00675030156127246
dgrp517,NA,0.499520925176291,0.153906161869467,black,0.30174254346884,1.99517932151476,0.486088092217387,0.0449689858790505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp551,shock,0.324374480716971,0.0617987498064913,gold,-0.11466616162139,2.02913384080779,NA,NA,-0.090257982997352,-0.155178278633928,1.97018144002608,1.89468911715399,2.03542248807449,0.019473999677091,0.759316288744791,0.327174799883801,0.321924201445995,0.0687655514450964,0.0598670485787865,0.953976318362407
dgrp551,noShock,0.242472075678874,0.0292863471232806,darkgray,-0.471345515731635,1.82916037016772,NA,NA,-0.540291804145768,-0.548304913953453,1.71408754118701,1.80650716526167,0.385382901052822,0.0410579729893018,0.700069327464141,0.290847008637933,0.194097142719816,0.0286748209581302,0.026975182071251,0.121555843979013
dgrp551,NA,0.283423278197923,0.0464760655970975,black,-0.257382919481142,2.03335917667586,0.963355365159062,0.0547360149571171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp559,shock,0.42227657038287,0.141069928491364,gold,0.175796782854097,1.85615463162326,NA,NA,-0.0875785422651026,0.423200338931924,1.60205591545873,1.72982013037992,1.98710247270365,0.0784563898515666,0.8639659174977,0.346458236937812,0.508926094320078,0.0916277525253516,0.193809458723652,0.237209874521705
dgrp559,noShock,0.247302622645378,0.0694249949433779,darkgray,-0.621830743850119,1.2033370427723,NA,NA,-0.989031324511519,-0.505294090689417,2.15461930986397,1.17099712611621,4.40985741404785,0.127869208765633,0.340527576735111,0.161091856422957,0.34582921261386,0.00896211952194046,0.124928575084223,0.0553849360139982
dgrp559,NA,0.334789596514124,0.111247305345935,black,-0.151544222816391,1.64142709164713,1.60196853058483,0.143279890114738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
