"id","genotype","sex","exp_type","shock_color","shock_arm","treatment","replicates","ZT0","ZT","starting_arm","starting_color","frac_time_on_shocked","first_half_frac_time_on_shocked","second_half_frac_time_on_shocked","frac_time_on_shockArm","frac_time_on_neutral_left","frac_time_on_neutral_right","left_handedness","first_half_left_handedness","second_half_left_handedness","activity","first_half_activity","second_half_activity","activity_shock","activity_noShock","activity_shock_color","first_half_activity_shock_color","second_half_activity_shock_color","activity_noShock_color","first_half_activity_noShock_color","second_half_activity_noShock_color","total_choices","correct_choices","incorrect_choices","first_half_total_choices","first_half_correct_choices","first_half_incorrect_choices","analysis_time","bias_frac_time_on_shocked","bias_left_handedness","bias_activity","bias_activity_shock","bias_activity_noShock","bias_activity_shock_color","bias_activity_noShock_color","bias_total_choices","bias_correct_choices","bias_incorrect_choices","bias_analysis_time","post_frac_time_on_shocked","post_left_handedness","post_first_half_left_handedness","post_second_half_left_handedness","post_activity","post_activity_shock","post_activity_noShock","post_activity_shock_color","post_activity_noShock_color","post_total_choices","post_correct_choices","post_incorrect_choices","post_first_half_total_choices","post_first_half_correct_choices","post_first_half_incorrect_choices","post_analysis_time","group","group_sex","folder","experiment_date","second_half_total_choices","second_half_correct_choices","second_half_incorrect_choices","post_second_half_total_choices","post_second_half_correct_choices","post_second_half_incorrect_choices","experiment_by","head_scanned","abs_dev","abs_dev_sex"
48,"dgrp91","male","operant_place","blue","R","shock",2,"16:00:00","17:43:14","R","B",0.290363915940543,0.370246659815005,0.210835675951955,0.290363915940543,0.539723218862122,0.0694515633008713,0.52,0.529411764705882,0.5,1.17715782774001,1.25601374924485,1.13639292230963,1.1346703342404,1.14618670369385,1.0410347218392,1.04258850334405,0.360428397494704,1.01284589170473,1.06044383441223,0.942573862073332,41,31,10,17,11,6,1200,0.125556544968833,-0.238095238095238,2.42927188857219,NA,2.42927188857219,2.11854585992894,1.62078027900401,27,22,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp91_shock","dgrp91_shock_male","operant_place/20230621/csv/dgrp91_shock/male",20230621,24,20,4,NA,NA,NA,"riddha",TRUE,0.00339608827988719,0.000583027419138293
17,"dgrp227","female","operant_place","blue","M","noShock",1,"11:00:00","13:55:43","M","B",0.330660318255858,0.374,0.287292817679558,0.330660318255858,0.223029695526876,0.325899010149104,-0.314285714285714,-0.157894736842105,-0.5,1.47396074153232,1.54419308338861,1.40635916127011,NA,1.47396074153232,1.08432228125038,1.09808764340113,1.05430754550555,1.06140233842552,1.12927119763595,0.955276988869893,62,40,22,28,18,10,1200,0.370106761565836,0.333333333333333,1.72579984546804,NA,1.72579984546804,1.25355679604851,1.30530417429412,14,7,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,34,22,12,NA,NA,NA,"riddha",FALSE,0.0216200364934966,0.0376606196228912
18,"dgrp227","female","operant_place","blue","R","noShock",1,"11:00:00","13:55:43","L","G",0.205863926826212,0.23825,0.173279758915118,0.205863926826212,0.337551685252475,0.280415987971432,0.375,1,0,0.726285699657843,0.568024705754755,0.853631095936703,NA,0.726285699657843,0.735871492551686,0.735871492551686,NA,0.666456820473604,0.496202912647744,0.77779761696342,23,16,7,10,7,3,1200,0.248441674087266,0,1.10267666396806,NA,1.10267666396806,0.76694824334629,0.956562608224417,10,9,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,13,9,4,NA,NA,NA,"riddha",FALSE,0.103176354936149,0.0871357718067542
19,"dgrp227","female","operant_place","blue","L","noShock",1,"11:00:00","13:55:43","X",NA,0.317629369753164,0.338,0.297086891009543,0.317629369753164,0.326525498057887,0.217015411602556,0.114754098360656,0.1875,0.0344827586206897,1.29185893218329,1.27600470743519,1.30518702653479,NA,1.29185893218329,1.08721723457734,1.05247268421045,1.18315815910693,0.992358944863167,0.971115212747038,0.978508515905147,59,40,19,26,16,10,1200,0.452359750667854,-0.166666666666667,1.76200152392661,NA,1.76200152392661,1.15096093998062,1.47320475253196,14,9,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,33,24,9,NA,NA,NA,"riddha",FALSE,0.00858908799080266,0.0246296711201973
20,"dgrp227","female","operant_place","blue","M","noShock",1,"11:00:00","13:55:43","X",NA,0.138579125422879,0.12325,0.153942742340532,0.138579125422879,0.349705550682872,0.424633504573362,-0.142857142857143,0.166666666666667,-0.555555555555556,1.06984819406341,1.22334385397443,0.903377494616718,NA,1.06984819406341,0.911096439452964,0.911096439452964,NA,0.863686540537663,0.897117371869605,0.815124598798928,40,31,9,20,14,6,1200,0.138023152270703,-0.272727272727273,1.85499476790328,NA,1.85499476790328,2.03732965485653,1.4197673454546,12,8,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,20,17,3,NA,NA,NA,"riddha",FALSE,0.170461156339482,0.154420573210087
21,"dgrp227","female","operant_place","blue","R","noShock",1,"11:00:00","13:55:43","X",NA,0.285803783986969,0.2365,0.335258663987946,0.285803783986969,0.336674602180178,0.240696654554567,0.451612903225806,0.333333333333333,0.567567567567568,1.28505504470423,1.04662255665686,1.54157782921804,NA,1.28505504470423,1.08853686610508,1.05333964257625,1.41138272581526,1.03600435296992,0.937503164201929,1.18390440066037,51,37,14,15,11,4,1200,0.471059661620659,0,0.836638647129471,NA,0.836638647129471,0.67127127234084,0.580248989739343,8,4,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,36,26,10,NA,NA,NA,"riddha",FALSE,0.0232364977753921,0.00719591464599739
22,"dgrp227","female","operant_place","blue","L","noShock",1,"11:00:00","13:55:43","M","G",0.45144718706929,0.4195,0.483676544450025,0.45144718706929,0.131311865680992,0.299210625234933,-0.0588235294117647,-0.0769230769230769,-0.0476190476190476,1.15903214396887,0.933070126710936,1.34859656426293,NA,1.15903214396887,0.874786683952025,0.810358884541578,0.981046955486515,0.913160724138004,0.879022848301389,1.05308925655568,32,18,14,10,6,4,1200,0.477758007117438,-0.333333333333333,1.05345906553029,NA,1.05345906553029,0.852542266145068,0.502928548190946,8,4,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,22,12,10,NA,NA,NA,"riddha",FALSE,0.142406905306928,0.158447488436323
23,"dgrp227","female","operant_place","blue","M","noShock",1,"11:00:00","13:55:43","M","B",0.300964791379526,0.3085,0.293571069814164,0.300964791379526,0.23756421501065,0.332539781982208,0.27027027027027,0.176470588235294,0.35,1.46961255647494,1.33162790960402,1.62505226928139,NA,1.46961255647494,0.956860629479696,0.952691028889098,0.931538651101475,1.21858260456925,1.13358805189305,1.30645261111526,65,45,20,25,16,9,1200,0.441777777777778,-0.333333333333333,0.885232393831587,NA,0.885232393831587,0.593039857813563,0.847853142977582,7,4,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,40,29,11,NA,NA,NA,"riddha",FALSE,0.00807549038283473,0.00796509274655993
24,"dgrp227","female","operant_place","blue","R","noShock",1,"11:00:00","13:55:43","M","G",0.225786242325523,0.18325,0.268458061275741,0.225786242325523,0.434156120786869,0.194712442049868,-0.193548387096774,-0.0434782608695652,-0.282051282051282,1.33942939757434,1.15119614984515,1.53471727262572,NA,1.33942939757434,1.27630305160193,1.27630305160193,NA,1.16554689192352,0.986738035276954,1.32607665037116,58,41,17,16,12,4,1200,0.223309608540925,-1,0.973873985932502,NA,0.973873985932502,0.645868489590604,1.47539853166747,11,7,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,42,29,13,NA,NA,NA,"riddha",FALSE,0.083254039436838,0.0672134563074433
49,"dgrp227","female","operant_place","blue","L","noShock",2,"11:00:00","13:55:43","X",NA,0.310111514847763,0.3785,0.241587142139628,0.310111514847763,0.365493045984213,0.176544292695151,-0.0571428571428571,0.219512195121951,-0.448275862068966,1.57092536958989,1.65932779395952,1.48219501745722,NA,1.57092536958989,1.08122453825532,1.07786969988593,1.20617558680167,1.24881888108947,1.32832078149271,1.1791495169062,76,50,26,36,24,12,1200,0.348174532502226,0.75,1.29419751233847,NA,1.29419751233847,0.987179376011283,1.34388501340876,10,6,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,40,26,14,NA,NA,NA,"riddha",FALSE,0.00107123308540236,0.017111816214797
50,"dgrp227","female","operant_place","blue","M","noShock",2,"11:00:00","13:55:43","M","B",0.250093973186317,0.177,0.323455549974887,0.250093973186317,0.258488911164015,0.324896629495051,0.245901639344262,0.4375,0.0344827586206897,1.14919339175725,1.14535067260198,1.15859365406412,NA,1.14919339175725,0.882945178913946,0.875913047769778,0.908128668619594,1.06924806046522,0.947509969062804,1.17380612696448,59,40,19,25,16,9,1200,0.771224307417337,0,0.612990874474708,NA,0.612990874474708,0.611528158654541,1.38163451711598,3,1,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,34,24,10,NA,NA,NA,"riddha",FALSE,0.0589463085760436,0.0429057254466489
51,"dgrp227","female","operant_place","blue","R","noShock",2,"11:00:00","13:55:43","L","G",0.213882972058639,0.20175,0.22626820693119,0.213882972058639,0.454579626613206,0.151234181180303,-0.130434782608696,-0.5,0.0666666666666667,0.546103049982782,0.487685424501145,0.603560704054119,NA,0.546103049982782,0.693256956197623,0.68629856548517,0.643875118026638,0.627115731284905,0.453233121191643,0.787348797906852,20,15,5,8,7,1,1200,0,NA,0.357316565477246,NA,0.357316565477246,NA,0.308572170771991,3,3,0,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,12,8,4,NA,NA,NA,"riddha",FALSE,0.0951573097037218,0.0791167265743272
52,"dgrp227","female","operant_place","blue","L","noShock",2,"11:00:00","13:55:43","X",NA,0.337927577997745,0.31425,0.36162732295329,0.337927577997745,0.226788622979576,0.241197844881594,-0.032258064516129,0,-0.142857142857143,0.923416026832067,1.04303623579479,0.789369070532135,NA,0.923416026832067,0.796713246794789,0.799022168079103,0.781344864125437,0.928124453098747,0.931850610622143,0.898791364346544,32,23,9,15,11,4,1200,0.550500454959054,-1,0.750777753472941,NA,0.750777753472941,0.568023093477476,1.18991864219117,3,2,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,17,12,5,NA,NA,NA,"riddha",FALSE,0.0288872962353836,0.0449278793647782
53,"dgrp227","female","operant_place","blue","M","noShock",2,"11:00:00","13:55:43","L","G",0.178799649166771,0.2425,0.114766449020593,0.178799649166771,0.303971933341686,0.407091843127428,0.0666666666666667,-0.142857142857143,0.191489361702128,1.80311276627598,1.41426022504377,2.19984984242345,NA,1.80311276627598,1.25048745386337,1.25048745386337,NA,1.34429988210466,1.22188579222995,1.51591356623492,74,52,22,20,13,7,1200,0.0347593582887701,0.5,1.09001030219193,NA,1.09001030219193,2.0440738532197,0.80785859099551,6,4,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,54,39,15,NA,NA,NA,"riddha",FALSE,0.13024063259559,0.114200049466195
54,"dgrp227","female","operant_place","blue","R","noShock",2,"11:00:00","13:55:43","R","B",0.23906778599173,0.218,0.260170768458061,0.23906778599173,0.432151359478762,0.188823455707305,0.186046511627907,0.222222222222222,0.16,1.95442934537497,1.64544643826275,2.25890475307983,NA,1.95442934537497,1.31524380142173,1.31524380142173,NA,1.38143180609323,1.32021465430391,1.50099095764958,98,71,27,32,22,10,1200,0.421428571428571,-0.111111111111111,1.40040279333235,NA,1.40040279333235,1.12232163241928,0.81232897912056,15,10,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,66,49,17,NA,NA,NA,"riddha",FALSE,0.0699724957706307,0.0539319126412361
55,"dgrp227","female","operant_place","blue","L","noShock",2,"11:00:00","13:55:43","R","G",0.39193083573487,0.30925,0.475138121546961,0.39193083573487,0.196341310612705,0.267385039468738,-0.0344827586206897,0.189189189189189,-0.2,2.09050297713888,1.76055970468181,2.39820328187899,NA,2.09050297713888,1.420220476054,1.36636373018807,1.59687846256371,1.44432122658243,1.28543522394839,1.65191676667178,116,84,32,47,36,11,1200,0.721033868092692,-0.2,0.845740573085779,NA,0.845740573085779,0.503914598072641,0.663644543216434,7,4,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,69,48,21,NA,NA,NA,"riddha",FALSE,0.0828905539725092,0.0989311371019039
56,"dgrp227","female","operant_place","blue","M","noShock",2,"11:00:00","13:55:43","R","G",0.211251722841749,0.1515,0.271220492214967,0.211251722841749,0.224533266507956,0.447187069289563,0.530612244897959,0.555555555555556,0.509433962264151,2.0586699402584,1.85648838525794,2.28115910199938,NA,2.0586699402584,1.38316772757305,1.38316772757305,NA,1.36790235088611,1.32962057795956,1.40849487811171,100,58,42,37,22,15,1200,0,0,0.765692163374252,NA,0.765692163374252,NA,0.614311805023023,7,5,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_female","operant_place/20230630/csv/dgrp227_noShock/female",20230630,63,36,27,NA,NA,NA,"riddha",FALSE,0.0977885589206119,0.0817479757912173
25,"dgrp227","male","operant_place","blue","L","noShock",1,"11:00:00","13:55:43","M","G",0.15511840621476,0.10675,0.20366649924661,0.15511840621476,0.387670717955143,0.332414484400451,-0.310344827586207,-0.166666666666667,-0.411764705882353,0.729398732748894,0.66109359283091,0.788299496789132,NA,0.729398732748894,0.760037817400366,0.760037817400366,NA,0.570402812702258,0.516855757267307,0.668611352639846,26,22,4,11,9,2,1200,0.000890471950133571,-0.5,0.668884260852465,NA,0.668884260852465,NA,0.588637960121611,5,4,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,15,13,2,NA,NA,NA,"riddha",FALSE,0.153921875547601,0.17047989684246
26,"dgrp227","male","operant_place","blue","M","noShock",1,"11:00:00","13:55:43","X",NA,0.195213632376895,0.154,0.236815670517328,0.195213632376895,0.29632878085453,0.29745645909034,-0.04,0,-0.0714285714285714,1.14010926106983,1.14385748123755,1.14238505618911,NA,1.14010926106983,1.0741031678403,1.05246696941287,1.24665360539403,1.08157904789992,0.997507861323093,1.17234345204767,50,31,19,22,14,8,1200,0.143365983971505,0.666666666666667,0.98880849792046,NA,0.98880849792046,0.853682380072673,0.892509707099024,6,4,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,28,17,11,NA,NA,NA,"riddha",FALSE,0.113826649385466,0.130384670680325
27,"dgrp227","male","operant_place","blue","R","noShock",1,"11:00:00","13:55:43","M","G",0.323643653677484,0.3475,0.299598191863385,0.323643653677484,0.196591905776219,0.30121538654304,0.138461538461538,0.2,0.0857142857142857,1.29604440649772,1.21719283328529,1.36622324659165,NA,1.29604440649772,1.16911489079355,1.10090920659201,1.3691780863296,1.10201276134975,1.04129048719217,1.16732604269206,57,37,20,22,14,8,1200,0.375779162956367,-0.75,1.14825303598531,NA,1.14825303598531,0.992066748785185,1.08303284920614,10,7,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,35,23,12,NA,NA,NA,"riddha",FALSE,0.014603371915123,0.00195464937973611
28,"dgrp227","male","operant_place","blue","L","noShock",1,"11:00:00","13:55:43","M","G",0.200977321137702,0.17475,0.227272727272727,0.200977321137702,0.324520736749781,0.336173411853151,0.485714285714286,0.310344827586207,0.609756097560976,1.52025963795695,1.3221034845568,1.74196964650229,NA,1.52025963795695,1.34070471768666,1.34070471768666,NA,1.10489093508951,1.10361338665125,1.12598217322791,61,43,18,19,14,5,1200,0.218554861730598,-0.666666666666667,1.04780910173091,NA,1.04780910173091,0.974652470231624,1.04593750181465,6,4,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,42,29,13,NA,NA,NA,"riddha",FALSE,0.108062960624659,0.124620981919518
29,"dgrp227","male","operant_place","blue","M","noShock",1,"11:00:00","13:55:43","L","G",0.110136574364115,0.21925,0.000502260170768458,0.110136574364115,0.192081192832978,0.614584638516477,-0.333333333333333,-0.5,-0.2,0.515690637199586,0.535350937190811,0.508974794371097,NA,0.515690637199586,0.569931744166479,0.569931744166479,NA,0.498522403692191,0.476060385451091,0.510288049016726,10,7,3,3,2,1,1200,0,0,0.45347165131602,NA,0.45347165131602,NA,0.376829111093125,5,3,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,7,5,2,NA,NA,NA,"riddha",FALSE,0.198903707398246,0.215461728693105
30,"dgrp227","male","operant_place","blue","R","noShock",1,"11:00:00","13:55:43","R","B",0.366370129056509,0.3615,0.371170266197891,0.366370129056509,0.3802781606315,0.0914672346823706,0.227272727272727,0.222222222222222,0.28,1.20723181856901,1.10115590636398,1.33318755476176,NA,1.20723181856901,1.10735698576754,1.01248003977782,1.42507034555744,1.16749043612846,1.06644524008676,1.2331803601867,69,54,15,25,19,6,1200,0.645276292335116,-0.333333333333333,1.03792380827186,NA,1.03792380827186,1.0371750276488,1.18600148448272,10,7,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,44,35,9,NA,NA,NA,"riddha",FALSE,0.0573298472941481,0.0407718259992891
31,"dgrp227","male","operant_place","blue","L","noShock",1,"11:00:00","13:55:43","M","G",0.407593033454454,0.43625,0.378704168759417,0.407593033454454,0.240070166645784,0.192707680741762,-0.432098765432099,-0.485714285714286,-0.391304347826087,1.83504929003424,1.66024558778461,2.0608524056049,NA,1.83504929003424,1.44993272581104,1.34797810904713,1.68459974592093,1.56989486881247,1.48723731859662,1.75274044635509,95,68,27,32,22,10,1200,0.609082813891362,-0.6,1.14928362775725,NA,1.14928362775725,0.960799728128317,0.91360715466362,7,5,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,63,46,17,NA,NA,NA,"riddha",FALSE,0.0985527516920933,0.0819947303972342
32,"dgrp227","male","operant_place","blue","M","noShock",1,"11:00:00","13:55:43","M","B",1,1,1,1,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,1,NA,NA,NA,1200,1,NA,0,NA,0,0,NA,1,0,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,NA,NA,NA,NA,NA,NA,"riddha",FALSE,0.690959718237639,0.67440169694278
57,"dgrp227","male","operant_place","blue","R","noShock",2,"11:00:00","13:55:43","M","G",0.291818067911289,0.3125,0.270969362129583,0.291818067911289,0.350081443428142,0.213882972058639,0.147058823529412,0,0.25,1.37689262888631,1.20391964840397,1.56085323623461,NA,1.37689262888631,1.17528650873321,1.25980358845921,0.668606614186762,1.02919480102276,0.946689457683866,1.05309309455083,58,42,16,19,15,4,1200,0.749777382012467,1,0.75672829571283,NA,0.75672829571283,0.661086376921232,0.746247808309825,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,39,27,12,NA,NA,NA,"riddha",FALSE,0.0172222138510718,0.0337802351459308
58,"dgrp227","male","operant_place","blue","L","noShock",2,"11:00:00","13:55:43","L","B",0.39193083573487,0.343,0.44123556002009,0.39193083573487,0.364991855657186,0.161257987720837,-0.157894736842105,-0.272727272727273,-0.0857142857142857,1.3311761857364,1.1124239266805,1.55670207273325,NA,1.3311761857364,1.15213365562745,1.12112280797154,1.45017019048308,0.937866232321414,0.890354722938704,1.22269101560853,48,28,20,19,11,8,1200,0.382902938557435,-0.333333333333333,0.874377123587624,NA,0.874377123587624,0.866750399230365,0.695604326085522,4,2,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,29,17,12,NA,NA,NA,"riddha",FALSE,0.0828905539725092,0.0663325326776502
59,"dgrp227","male","operant_place","blue","M","noShock",2,"11:00:00","13:55:43","M","B",0.399448690640271,0.36,0.439226519337017,0.399448690640271,0.185691016163388,0.244455582007267,0.25,0,0.4,0.532819635594456,0.424775112328589,0.643186999949314,NA,0.532819635594456,0.587718272767284,0.458402644722961,0.93700101002715,0.62419053220685,0.520903288387023,0.77762048837186,12,6,6,4,2,2,1200,0.215686274509804,1,0.358904586536743,NA,0.358904586536743,0.341228274652015,0.319571731747622,3,1,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,8,4,4,NA,NA,NA,"riddha",FALSE,0.0904084088779096,0.0738503875830505
61,"dgrp227","male","operant_place","blue","L","noShock",2,"11:00:00","13:55:43","M","G",0.387294825209873,0.44975,0.324711200401808,0.387294825209873,0.192707680741762,0.300964791379526,0.128712871287129,0.222222222222222,0.0769230769230769,1.839382998884,1.36875771141376,2.32366056635852,NA,1.839382998884,1.26814474304551,1.1035916714114,1.94992127762727,1.45371245607353,1.29976417036747,1.59007107231467,80,47,33,25,15,10,1200,0.528,0.333333333333333,1.06239658482479,NA,1.06239658482479,0.611850493637467,0.801870872134516,10,6,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,55,32,23,NA,NA,NA,"riddha",FALSE,0.0782545434475124,0.0616965221526533
62,"dgrp227","male","operant_place","blue","M","noShock",2,"11:00:00","13:55:43","M","B",0.0963538403708808,0.0385,0.154445002511301,0.0963538403708808,0.254228793384288,0.409723092344318,0.133333333333333,0.2,0.1,0.720135177145774,0.590838002434312,0.840244504474374,NA,0.720135177145774,0.760287505896476,0.74825187392257,0.982819395769165,0.71663042848474,0.569946114188895,0.89745151248658,26,19,7,9,6,3,1200,0,NA,0.352954865781689,NA,0.352954865781689,NA,0.332050311882951,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,17,13,4,NA,NA,NA,"riddha",FALSE,0.21268644139148,0.229244462686339
63,"dgrp227","male","operant_place","blue","R","noShock",2,"11:00:00","13:55:43","X",NA,0.29632878085453,0.25725,0.33550979407333,0.29632878085453,0.342438290940985,0.249968675604561,0.217391304347826,0.0625,0.3,1.91117980918706,1.40454276033995,2.44313300678499,NA,1.91117980918706,1.37562224320693,1.31015395191038,1.67927644139465,1.59417951849175,1.22597977733517,1.98396650322237,76,53,23,22,15,7,1200,0.721282279608192,1,0.534580973284557,NA,0.534580973284557,0.518776641054941,0.221186887605165,2,1,1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,54,38,16,NA,NA,NA,"riddha",FALSE,0.0127115009078316,0.0292695222026906
64,"dgrp227","male","operant_place","blue","L","noShock",2,"11:00:00","13:55:43","M","G",0.246209748151861,0.24625,0.246107483676544,0.246209748151861,0.420999874702418,0.229795764941737,0.431818181818182,0.612903225806452,0.333333333333333,1.67054943295579,1.22271725438323,2.10110206936027,NA,1.67054943295579,1.58497138699199,1.58497138699199,NA,1.03902608526688,0.818860533120523,1.26265120282605,74,46,28,21,14,7,1200,0.352626892252894,1,0.541556314175593,NA,0.541556314175593,0.636725884971077,0.361384402897148,5,3,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_noShock","dgrp227_noShock_male","operant_place/20230630/csv/dgrp227_noShock/male",20230630,53,32,21,NA,NA,NA,"riddha",FALSE,0.0628305336105004,0.0793885549053595
1,"dgrp227","female","operant_place","blue","L","shock",1,"11:00:00","13:55:43","L","B",0.619095351459717,0.76375,0.47388247112004,0.619095351459717,0.132940734243829,0.187069289562711,0.172413793103448,0.333333333333333,0.1,0.782868777721114,0.617651206643135,0.937849412146612,0.602812523541564,0.981439464287814,0.610934704195147,0.495733590703456,0.899240632335098,0.781524542864267,0.7742143255229,0.804947422512631,25,14,11,6,3,3,1200,0.564559216384684,0.142857142857143,1.00753002226008,NA,1.00753002226008,0.550189161681797,0.943681241483336,8,4,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp227_shock","dgrp227_shock_female","operant_place/20230630/csv/dgrp227_shock/female",20230630,19,11,8,NA,NA,NA,"riddha",TRUE,0.390512754987068,0.400675242767014
